idade_cliente,regiao_cliente,tempo_cliente_meses,valor_pedido,quantidade_itens,valor_desconto,parcelas_pagamento,tempo_entrega_dias,atraso_entrega_dias,valor_frete,tentativas_entrega,contatos_atendimento,tempo_resolucao_dias,nps,numero_reclamacoes
67,Sudeste,83,190.88,3,9.64,8,4,2,15.11,2,2,3,6.3,7
63,Centro-Oeste,87,157.43,2,13.09,10,11,0,47.54,1,1,1,7.3,3
67,Sudeste,111,422.86,5,33.25,3,14,2,43.08,1,1,8,0.7,4
23,Centro-Oeste,107,341.46,6,13.26,1,13,1,17.36,2,2,8,5.4,5
55,Nordeste,14,369.18,4,5.44,4,7,3,51.16,3,1,1,2.6,4
49,Centro-Oeste,2,404.4,6,30.7,8,9,3,28.47,3,1,7,5.1,4
38,Centro-Oeste,110,844.24,6,18.37,3,4,1,39.89,1,2,4,5.8,4
43,Sudeste,72,526.01,3,0.14,10,9,4,40.57,3,0,7,2.8,4
37,Norte,35,334.58,6,42.75,5,4,1,63.36,3,1,11,6.7,2
52,Nordeste,93,254.79,6,96.14,6,8,1,52.02,1,0,11,5.6,3
65,Sudeste,115,263.6,4,30.95,5,13,2,27.83,2,2,6,4.1,6
29,Norte,80,519.93,2,47.35,4,8,3,35.74,2,1,1,4.8,3
53,Nordeste,88,197.32,5,22.76,6,3,3,29.48,1,0,9,4.8,3
63,Centro-Oeste,6,61.75,4,81.68,6,14,1,62.32,3,3,10,1.3,5
48,Centro-Oeste,101,560.33,2,6.72,8,9,3,23.73,2,1,11,4.0,4
20,Norte,22,346.33,6,42.01,9,12,4,57.96,3,0,8,2.0,6
25,Norte,28,489.75,6,48.15,10,13,3,39.18,2,0,1,4.1,3
62,Norte,105,168.94,1,43.55,9,8,0,38.35,3,2,9,5.8,5
37,Centro-Oeste,21,317.48,4,43.07,10,7,2,51.39,3,0,8,4.9,2
36,Centro-Oeste,29,454.27,1,25.69,6,13,1,32.84,1,1,5,4.9,3
23,Sudeste,9,481.75,2,68.52,8,11,4,31.16,3,1,5,0.9,6
20,Sudeste,31,124.88,6,51.18,11,10,1,33.27,3,2,5,2.7,4
67,Sul,100,558.59,5,24.16,7,8,4,22.29,1,3,0,3.6,6
48,Centro-Oeste,93,371.07,2,31.87,9,2,1,29.04,3,3,2,7.2,6
47,Norte,50,457.36,1,34.52,1,2,3,33.89,1,1,2,2.5,3
58,Nordeste,73,171.4,5,50.19,7,11,2,24.77,3,1,0,5.4,4
67,Norte,20,87.08,2,15.68,1,6,1,53.79,3,1,3,7.1,3
26,Nordeste,44,241.36,6,30.81,4,3,3,27.19,3,0,6,9.2,2
47,Sudeste,5,678.12,4,42.24,7,10,2,27.72,1,0,10,4.9,3
21,Centro-Oeste,114,386.8,2,35.69,1,10,0,28.99,1,0,8,10.0,0
35,Sudeste,62,249.43,6,19.09,9,9,2,40.37,2,5,0,2.6,7
36,Sul,23,403.06,5,60.79,11,9,3,55.27,1,4,4,2.3,6
31,Sul,42,190.64,2,32.96,9,3,1,39.15,3,0,10,4.4,6
55,Nordeste,67,424.12,1,34.38,4,13,3,41.34,3,0,0,6.1,1
19,Nordeste,114,153.61,3,32.96,8,4,1,42.81,3,0,1,4.9,3
62,Sul,102,246.26,6,104.4,9,4,1,32.01,1,2,2,5.2,5
28,Norte,115,208.24,3,1.81,6,4,3,5.93,1,4,10,2.0,8
46,Nordeste,11,699.71,5,85.83,10,5,2,50.87,3,1,6,6.6,2
54,Sul,13,716.05,1,11.77,7,11,6,63.44,3,5,1,0.7,10
66,Centro-Oeste,75,281.48,3,32.89,10,12,2,50.8,2,2,1,4.6,4
63,Sul,7,710.01,4,1.14,11,11,2,33.22,3,0,9,9.9,1
65,Norte,34,570.71,4,51.49,11,14,2,41.51,3,3,5,2.9,6
59,Sul,45,338.64,6,5.86,8,8,1,35.58,1,2,4,5.0,5
45,Centro-Oeste,42,897.72,6,10.46,10,4,0,44.64,3,4,0,3.9,9
38,Sudeste,54,778.11,2,57.87,4,9,2,28.0,1,1,0,5.2,4
42,Norte,88,224.97,4,49.87,1,3,1,32.55,2,2,1,2.9,4
30,Nordeste,23,728.83,1,47.62,10,4,0,46.28,1,2,1,9.1,2
37,Sudeste,5,526.86,2,9.22,7,10,0,57.65,3,2,10,6.1,3
56,Nordeste,63,927.18,1,20.25,4,12,1,41.54,2,1,6,8.2,2
51,Centro-Oeste,71,660.28,1,7.44,2,13,2,38.91,2,1,1,7.3,5
56,Centro-Oeste,98,1265.74,6,14.08,9,3,3,43.12,1,1,1,6.7,4
62,Norte,111,164.97,2,106.39,6,12,7,44.19,3,1,8,0.0,3
25,Sudeste,98,335.88,6,4.24,2,11,1,44.77,2,2,6,4.3,7
36,Norte,52,1578.5,2,46.19,8,6,3,23.67,1,1,11,2.1,4
22,Nordeste,73,355.16,6,14.01,6,14,0,32.72,2,1,2,8.6,1
56,Norte,12,270.95,3,15.04,1,12,5,49.38,3,0,8,3.2,2
41,Sudeste,13,512.99,3,12.4,9,13,1,57.34,1,0,2,5.9,2
48,Sul,65,355.45,3,1.37,7,11,2,33.63,2,0,2,5.0,2
39,Sudeste,77,251.73,3,7.03,4,2,2,53.06,3,1,9,5.1,3
56,Sul,4,609.18,4,1.58,3,9,1,35.78,3,1,7,2.0,5
53,Centro-Oeste,37,141.02,3,25.22,4,10,3,36.59,1,2,10,2.6,5
69,Centro-Oeste,28,181.62,5,10.83,8,6,0,49.81,3,3,7,7.3,5
37,Nordeste,51,689.71,6,28.16,11,12,1,42.06,3,2,9,3.9,6
61,Norte,68,800.1,6,36.41,6,8,0,32.97,3,0,11,9.4,0
55,Sudeste,79,110.88,2,91.27,1,14,1,45.45,2,1,4,5.0,4
32,Nordeste,74,553.97,3,10.81,10,10,3,17.59,3,2,0,1.1,5
18,Sul,60,116.2,1,18.8,1,3,2,37.16,3,2,4,3.6,5
18,Sul,84,777.07,3,15.61,5,6,0,41.61,2,3,1,6.0,5
21,Sul,108,683.39,2,55.47,10,12,4,50.04,1,2,7,2.1,5
67,Sudeste,80,698.88,4,40.52,10,4,2,57.85,1,0,5,7.1,3
68,Nordeste,100,1043.98,5,22.48,8,7,3,46.3,1,0,4,4.8,3
47,Norte,108,400.25,5,0.08,7,3,3,48.96,2,2,1,6.1,4
34,Norte,89,155.97,5,11.39,5,2,3,33.04,1,3,6,0.4,6
24,Nordeste,87,209.78,5,15.98,6,14,0,35.3,2,2,5,1.9,3
61,Sul,24,366.3,2,32.98,10,2,1,40.74,3,2,7,7.6,5
44,Nordeste,102,133.53,1,3.26,6,3,1,29.18,3,2,10,4.3,5
58,Sudeste,117,245.35,3,16.57,6,5,3,39.75,1,0,4,4.5,4
40,Centro-Oeste,47,526.26,4,61.64,11,14,4,71.94,3,1,1,3.2,4
65,Sul,46,275.69,3,36.94,10,13,3,45.27,1,3,2,3.9,5
47,Sul,118,482.64,6,2.69,4,8,2,53.03,2,1,9,4.9,5
18,Sudeste,113,769.11,1,16.08,7,11,3,36.44,2,1,10,4.4,5
43,Centro-Oeste,118,233.81,1,2.01,7,8,1,63.41,1,5,4,2.3,8
61,Norte,115,146.41,5,23.47,10,11,2,41.1,3,1,2,3.8,3
64,Nordeste,115,1100.24,2,6.44,10,14,3,33.88,3,4,8,1.1,7
35,Sul,11,365.01,4,43.4,7,11,3,40.95,2,1,11,3.0,4
46,Centro-Oeste,65,167.97,2,5.72,1,11,6,26.01,2,2,1,0.8,6
36,Norte,65,294.43,6,49.91,8,6,2,35.0,1,0,3,7.1,1
26,Nordeste,71,188.01,4,9.4,6,6,1,25.55,3,1,10,7.4,2
26,Sul,16,557.83,1,5.36,3,6,4,62.54,3,1,9,3.0,4
37,Centro-Oeste,115,685.67,5,0.07,11,6,2,44.95,2,3,4,4.7,5
27,Norte,96,737.98,1,48.36,11,13,1,49.33,1,4,4,4.1,9
59,Nordeste,53,1001.11,6,52.49,11,5,4,19.39,1,3,11,0.9,6
45,Sul,63,503.68,3,17.14,2,5,2,55.84,3,4,9,2.0,7
40,Nordeste,16,850.46,6,52.95,8,6,3,13.24,2,3,1,5.0,6
35,Sul,114,228.08,4,37.01,7,14,3,39.1,1,1,1,2.8,5
26,Sudeste,19,406.5,5,54.26,6,12,3,42.29,2,2,10,1.7,7
36,Nordeste,5,93.14,1,22.09,1,7,0,32.88,3,3,5,6.7,4
43,Nordeste,19,331.52,6,21.83,1,3,1,18.32,1,1,4,8.8,2
50,Sudeste,36,297.13,6,0.9,2,13,1,34.19,3,2,8,10.0,3
60,Sul,76,34.42,1,11.2,7,6,2,32.08,3,2,9,2.0,5
58,Sudeste,77,492.78,4,53.03,3,13,2,5.51,3,0,8,7.1,2
22,Nordeste,35,1329.51,2,22.99,3,10,2,40.23,2,1,2,5.5,4
23,Norte,29,455.48,5,35.97,4,9,3,28.94,1,1,3,3.1,4
21,Norte,41,655.66,5,47.57,5,2,2,31.26,3,2,9,7.3,3
42,Sul,111,753.74,1,11.66,10,11,1,37.08,2,5,8,3.6,7
30,Nordeste,69,409.06,3,25.03,6,4,1,41.93,2,2,8,3.4,5
45,Sul,78,58.07,5,43.23,4,10,0,31.97,3,0,11,8.4,2
24,Norte,43,881.02,6,29.34,11,8,4,42.09,3,1,8,3.6,3
21,Norte,4,371.21,6,45.42,2,6,1,29.22,3,2,4,5.0,4
22,Sul,18,144.01,1,12.94,6,2,2,62.52,3,2,10,4.2,4
62,Sul,24,883.71,1,3.49,3,10,2,23.97,2,1,5,4.5,4
29,Norte,118,877.54,5,20.54,3,2,3,59.17,1,2,7,2.8,5
34,Sul,102,55.74,1,28.35,4,7,3,46.16,1,0,6,2.2,2
57,Nordeste,101,141.42,1,2.16,1,14,2,38.97,1,2,6,4.0,4
66,Sudeste,55,377.51,2,92.98,4,13,4,33.28,2,1,8,2.1,4
55,Sudeste,69,110.92,5,75.5,7,11,3,51.15,2,3,11,1.0,5
44,Sudeste,8,68.3,6,19.24,5,4,1,62.88,2,1,9,2.0,4
67,Sudeste,108,723.53,4,17.85,11,10,1,25.29,1,3,7,4.3,5
41,Sudeste,14,133.89,6,19.74,2,14,1,26.97,3,2,3,5.5,5
54,Nordeste,111,331.1,3,9.25,9,7,2,42.2,2,2,3,6.3,3
29,Centro-Oeste,117,202.43,4,4.8,10,4,3,25.72,3,0,7,3.9,4
36,Sudeste,116,379.49,1,10.8,4,6,0,26.24,3,2,0,6.5,2
33,Centro-Oeste,88,1541.74,3,30.64,6,3,0,31.42,1,0,9,8.0,2
68,Sul,107,364.49,6,20.0,11,13,0,24.52,2,0,11,6.8,1
55,Sudeste,118,791.94,5,30.78,3,8,3,18.05,2,2,7,4.5,4
40,Norte,47,817.68,2,27.57,2,7,3,50.21,3,2,0,0.0,4
51,Norte,108,433.58,3,23.48,8,5,2,29.99,2,3,11,0.0,6
51,Sudeste,89,132.83,1,48.84,1,11,2,21.01,3,2,3,0.2,6
28,Norte,9,87.62,4,3.25,11,8,1,21.55,3,0,2,6.7,3
31,Norte,65,452.71,4,11.54,8,2,0,20.38,1,3,11,4.4,6
42,Nordeste,62,669.71,4,48.75,5,14,1,23.83,1,1,8,5.8,5
21,Sudeste,51,664.73,3,146.3,5,12,1,45.32,3,2,8,3.4,5
54,Norte,27,56.94,3,14.17,4,9,3,40.11,3,2,7,2.9,4
59,Sudeste,45,597.99,3,20.7,8,4,2,41.97,1,0,6,6.2,2
35,Nordeste,52,477.56,3,53.1,4,14,1,28.06,3,4,11,5.1,6
28,Sudeste,76,608.54,6,138.83,6,8,2,40.41,2,2,1,7.0,4
49,Sudeste,103,1027.38,6,14.25,7,12,3,40.93,1,0,7,0.0,4
27,Sudeste,1,631.87,3,13.34,5,7,3,43.83,2,0,1,3.7,5
34,Sul,16,195.17,1,42.58,3,12,2,76.13,2,1,11,2.3,3
31,Nordeste,95,30.68,5,99.74,7,14,3,35.41,1,2,9,2.3,4
34,Sudeste,38,1094.1,4,16.76,11,8,3,26.51,3,1,4,5.2,5
23,Nordeste,12,204.18,1,7.13,1,9,2,31.3,1,2,4,5.4,5
21,Sul,60,168.34,1,8.97,8,6,3,14.34,1,1,1,6.5,2
65,Centro-Oeste,58,259.67,4,35.88,5,11,1,14.02,3,3,9,2.7,6
18,Centro-Oeste,33,174.48,5,10.3,9,6,2,39.98,3,1,5,4.6,3
60,Sudeste,62,617.66,5,93.43,3,10,3,38.85,3,3,1,0.2,6
69,Centro-Oeste,95,385.14,1,12.27,6,10,3,33.19,2,0,6,4.6,4
63,Sudeste,119,744.34,4,26.13,6,12,1,41.09,2,2,3,9.1,3
53,Sul,60,176.94,6,26.78,4,7,3,47.93,2,1,2,6.5,2
60,Sul,5,145.26,3,7.08,9,4,2,27.2,1,4,11,2.3,7
46,Norte,75,1274.7,6,59.31,10,7,3,40.71,1,1,6,3.9,3
66,Nordeste,52,367.49,2,19.37,9,9,2,52.39,3,3,8,1.8,6
54,Sudeste,11,600.03,3,3.07,9,5,1,24.73,1,3,5,4.1,7
48,Nordeste,40,48.55,6,2.39,7,11,4,29.46,3,0,6,2.6,2
61,Norte,73,639.78,3,19.78,4,8,2,38.9,1,1,7,2.3,5
26,Sudeste,77,204.68,5,5.6,8,12,2,41.34,1,1,2,6.2,4
59,Norte,20,213.59,1,8.28,4,6,5,57.03,1,1,5,1.4,3
63,Norte,90,1208.05,6,23.0,4,12,1,30.72,3,1,5,7.1,2
43,Centro-Oeste,50,640.13,1,16.48,2,3,2,51.76,3,1,6,8.8,4
33,Nordeste,97,248.31,5,17.71,7,6,1,48.43,1,1,7,6.0,3
57,Centro-Oeste,58,102.93,5,21.66,11,14,0,45.55,3,1,3,7.3,1
48,Sudeste,106,339.66,1,126.71,1,14,3,29.22,2,3,5,2.0,7
44,Centro-Oeste,29,187.23,1,83.49,1,7,0,16.19,3,1,10,4.9,4
58,Sudeste,35,395.74,5,34.1,8,8,3,39.08,3,1,7,0.8,5
39,Sul,83,366.67,3,20.88,1,2,0,35.76,3,2,9,8.2,3
27,Sudeste,69,374.57,2,20.06,9,11,2,34.09,1,1,4,5.3,4
40,Nordeste,101,135.68,6,30.34,5,9,2,24.84,1,1,3,4.5,3
22,Centro-Oeste,5,199.27,3,67.34,10,5,3,38.63,3,1,9,1.6,4
66,Nordeste,86,379.89,5,0.12,4,14,0,47.8,1,1,10,6.0,1
54,Nordeste,5,404.13,6,19.41,2,10,3,25.98,2,4,10,0.8,6
27,Sul,69,321.48,5,63.64,3,12,1,25.76,1,2,8,4.6,5
30,Nordeste,16,374.87,3,32.3,2,5,4,57.0,3,0,1,3.6,4
50,Nordeste,118,151.89,5,3.69,3,7,1,41.43,1,0,9,8.7,1
54,Norte,118,326.96,2,62.97,6,8,2,16.28,3,2,7,4.2,5
23,Centro-Oeste,61,150.01,5,16.9,2,3,2,32.64,1,2,0,5.4,4
61,Centro-Oeste,52,678.12,5,77.02,1,8,3,51.03,2,1,10,4.3,4
52,Nordeste,12,73.61,2,16.07,7,12,0,36.42,2,1,5,8.5,3
66,Norte,91,345.83,1,9.27,1,14,6,54.81,3,0,8,4.6,3
51,Sul,96,615.81,6,11.41,2,14,3,28.96,2,1,2,3.7,3
37,Sul,89,73.03,1,36.44,3,12,2,27.42,2,2,7,3.7,4
19,Sudeste,98,522.78,1,4.84,9,2,2,38.94,1,1,1,7.4,3
41,Sul,51,55.87,2,2.11,2,14,5,29.1,3,3,0,2.3,5
35,Nordeste,109,420.94,1,16.51,4,11,1,34.16,3,1,0,10.0,2
